departamento,anio,mes,cantidadunidades,valormilespesos,toneladas
Cundinamarca,2012,Noviembre,408.24,2108.29,0.41
Cundinamarca,2012,Noviembre,9000.00,82583.75,9.00
Cundinamarca,2012,Noviembre,35256.00,225439.53,35.26
Cundinamarca,2012,Noviembre,5000.00,45879.86,5.00
Cundinamarca,2013,Noviembre,1080.00,22781.03,1.08
Cundinamarca,2013,Noviembre,775.00,7501.15,0.78
Cundinamarca,2013,Noviembre,760.00,7978.78,0.76
Cundinamarca,2013,Noviembre,2512.56,55824.81,2.51
Cundinamarca,2013,Noviembre,25000.00,74845.87,25.00
Cundinamarca,2013,Noviembre,14000.00,88739.60,14.00
Cundinamarca,2013,Noviembre,8250.00,44464.50,8.25
Cundinamarca,2013,Noviembre,17628.00,116909.10,17.63
Cundinamarca,2013,Noviembre,1000.00,5825.67,1.00
Cundinamarca,2013,Noviembre,360.00,3371.00,0.36
Cundinamarca,2014,Noviembre,145.60,4701.31,0.15
Cundinamarca,2014,Noviembre,2624.00,76816.56,2.62
Cundinamarca,2014,Noviembre,166.40,5373.13,0.17
Cundinamarca,2014,Noviembre,3962.88,130770.20,3.96
Cundinamarca,2014,Noviembre,25000.00,86194.37,25.00
Cundinamarca,2014,Noviembre,29206.80,233339.00,29.21
Cundinamarca,2014,Noviembre,18143.00,90301.51,18.14
Cundinamarca,2014,Noviembre,14000.00,87402.87,14.00
Cundinamarca,2014,Noviembre,3691.50,52442.41,3.69
Cundinamarca,2014,Noviembre,190.50,3883.63,0.19
Cundinamarca,2014,Noviembre,10500.75,111919.78,10.50
Cundinamarca,2014,Noviembre,3325.10,63946.61,3.33
Cundinamarca,2014,Noviembre,24013.18,333423.67,24.01
Cundinamarca,2015,Noviembre,3763.00,59200.43,3.76
Cundinamarca,2015,Noviembre,568.00,8855.37,0.57
Cundinamarca,2015,Noviembre,76507.20,803775.67,76.51
Cundinamarca,2015,Noviembre,4000.20,141136.28,4.00
Cundinamarca,2015,Noviembre,14000.00,147920.40,14.00
Cundinamarca,2015,Noviembre,5525.70,113361.25,5.53
Cundinamarca,2015,Noviembre,54.43,1532.96,0.05
Cundinamarca,2015,Noviembre,67.76,1914.25,0.07
Cundinamarca,2015,Noviembre,26679.20,797847.40,26.68
Cundinamarca,2015,Noviembre,3246.80,37720.76,3.25
Cundinamarca,2015,Noviembre,8250.00,124136.10,8.25
Cundinamarca,2015,Noviembre,18144.00,198430.25,18.14
Cundinamarca,2016,Noviembre,95.04,2813.88,0.10
Cundinamarca,2016,Noviembre,1780.00,26065.40,1.78
Cundinamarca,2016,Noviembre,3348.60,78000.88,3.35
Cundinamarca,2016,Noviembre,190.50,6103.06,0.19
Cundinamarca,2016,Noviembre,49781.71,474004.02,49.78
Cundinamarca,2016,Noviembre,189.73,6097.51,0.19
Cundinamarca,2016,Noviembre,27406.34,906216.04,27.41
Cundinamarca,2016,Noviembre,11539.57,247577.67,11.54
La Guajira,2009,Noviembre,2114.00,20448.50,2.11
La Guajira,2012,Noviembre,20601.69,313848.82,20.60
La Guajira,2013,Noviembre,49354.72,652289.33,49.35
La Guajira,2014,Noviembre,13592.78,178950.90,13.59
La Guajira,2014,Noviembre,11137.08,235092.42,11.14
La Guajira,2016,Noviembre,691.20,14191.12,0.69
La Guajira,2016,Noviembre,3699.56,75956.70,3.70
La Guajira,2016,Noviembre,2704.90,55535.14,2.70
Magdalena,2008,Noviembre,163.63,2987.18,0.16
Magdalena,2010,Noviembre,1001.31,17162.23,1.00
Nariño,2006,Noviembre,27339.50,412924.05,27.34
Nariño,2006,Noviembre,2178.83,14850.82,2.18
Nariño,2006,Noviembre,6933.06,307257.42,6.93
Nariño,2006,Noviembre,178650.00,345931.71,178.65
Nariño,2007,Noviembre,1562.40,39767.47,1.56
Nariño,2007,Noviembre,32000.00,3003.30,32.00
Nariño,2007,Noviembre,11378.59,162261.40,11.38
Nariño,2007,Noviembre,20024.79,180683.60,20.02
Nariño,2007,Noviembre,1760.62,15439.49,1.76
Nariño,2007,Noviembre,3606.29,137392.77,3.61
Nariño,2008,Noviembre,15357.60,231232.84,15.36
Nariño,2008,Noviembre,2800.98,20012.97,2.80
Nariño,2008,Noviembre,6693.20,273339.68,6.69
Nariño,2009,Noviembre,10229.00,212593.83,10.23
Nariño,2010,Noviembre,6945.00,104115.24,6.95
Nariño,2010,Noviembre,4673.99,63832.27,4.67
Nariño,2011,Noviembre,60025.00,6179.45,60.02
Nariño,2011,Noviembre,195460.00,827747.90,195.46
Nariño,2011,Noviembre,64032.00,315979.69,64.03
Nariño,2013,Noviembre,16900.00,7444.36,16.90
Nariño,2016,Noviembre,100020.00,777402.70,100.02
Norte de Santander,2006,Noviembre,1440.00,6280.26,1.44
Norte de Santander,2006,Noviembre,8004.00,37447.07,8.00
Norte de Santander,2008,Noviembre,90000.00,639123.53,90.00
Norte de Santander,2013,Noviembre,60000.00,117454.48,60.00
Risaralda,2006,Noviembre,11640.00,49082.43,11.64
Risaralda,2006,Noviembre,2798.00,28108.16,2.80
Risaralda,2006,Noviembre,7500.00,52724.53,7.50
Risaralda,2006,Noviembre,1350.00,6010.80,1.35
Risaralda,2007,Noviembre,12143.00,126741.89,12.14
Risaralda,2007,Noviembre,2025.00,12447.92,2.02
Risaralda,2010,Noviembre,4903.00,44411.57,4.90
Risaralda,2012,Noviembre,7650.00,59857.25,7.65
Risaralda,2012,Noviembre,9600.00,89530.19,9.60
Risaralda,2012,Noviembre,162.90,2298.51,0.16
Risaralda,2013,Noviembre,116.64,5125.47,0.12
Risaralda,2013,Noviembre,587.54,7943.90,0.59
Risaralda,2013,Noviembre,86.16,36605.09,0.09
Risaralda,2013,Noviembre,50.00,926.00,0.05
Risaralda,2013,Noviembre,1215.00,13411.01,1.22
Risaralda,2013,Noviembre,7680.00,56275.38,7.68
Risaralda,2013,Noviembre,3312.00,25690.63,3.31
Risaralda,2013,Noviembre,1890.00,23457.74,1.89
Risaralda,2013,Noviembre,1920.00,20954.83,1.92
Risaralda,2014,Noviembre,90.72,2039.78,0.09
Risaralda,2014,Noviembre,7680.00,62673.12,7.68
Risaralda,2014,Noviembre,1360.80,24677.65,1.36
Risaralda,2014,Noviembre,952.56,20193.63,0.95
Risaralda,2015,Noviembre,972.00,17104.88,0.97
Risaralda,2015,Noviembre,7680.00,77252.23,7.68
Risaralda,2015,Noviembre,100000.00,858495.12,100.00
Risaralda,2015,Noviembre,567.00,7893.97,0.57
Risaralda,2015,Noviembre,40000.00,328129.80,40.00
Risaralda,2016,Noviembre,2187.00,31003.77,2.19
Risaralda,2016,Noviembre,50000.00,467128.49,50.00
Risaralda,2016,Noviembre,6912.00,63482.34,6.91
Risaralda,2016,Noviembre,50000.00,486857.01,50.00
Risaralda,2016,Noviembre,611.52,21705.42,0.61
Risaralda,2016,Noviembre,1354.75,39812.44,1.35
Risaralda,2016,Noviembre,640.00,8161.25,0.64
Risaralda,2016,Noviembre,1701.00,28329.75,1.70
Risaralda,2016,Noviembre,3810.24,97411.41,3.81
San Andrés y Providencia,2014,Noviembre,506.30,4319.22,0.51
Santander,2008,Noviembre,30000.00,151263.95,30.00
Santander,2008,Noviembre,30000.00,54613.03,30.00
Santander,2009,Noviembre,24780.00,52229.43,24.78
Santander,2009,Noviembre,32000.00,108579.64,32.00
Santander,2011,Noviembre,94200.00,428201.48,94.20
Santander,2011,Noviembre,100.00,352.75,0.10
Santander,2012,Noviembre,5481.28,50170.94,5.48
Santander,2016,Noviembre,90000.00,664086.43,90.00
Tolima,2006,Noviembre,20000.00,193854.07,20.00
Valle del Cauca,2006,Noviembre,1825.00,46217.62,1.83
Valle del Cauca,2006,Noviembre,4000.00,25494.89,4.00
Valle del Cauca,2006,Noviembre,40000.00,384918.96,40.00
Valle del Cauca,2006,Noviembre,2419.20,18458.20,2.42
Valle del Cauca,2007,Noviembre,34.00,376.22,0.03
Valle del Cauca,2007,Noviembre,1000.12,44162.82,1.00
Valle del Cauca,2007,Noviembre,4868.88,26160.10,4.87
Valle del Cauca,2007,Noviembre,2000.00,13885.73,2.00
Valle del Cauca,2007,Noviembre,15975.00,27354.04,15.97
Valle del Cauca,2007,Noviembre,75000.00,386838.24,75.00
Valle del Cauca,2007,Noviembre,1766.40,19379.69,1.77
Valle del Cauca,2008,Noviembre,60.00,1525.60,0.06
Valle del Cauca,2008,Noviembre,1825.00,57467.29,1.83
Valle del Cauca,2008,Noviembre,518.40,6464.00,0.52
Valle del Cauca,2009,Noviembre,2000.00,29635.42,2.00
Valle del Cauca,2009,Noviembre,2268.00,61783.78,2.27
Valle del Cauca,2010,Noviembre,2200.00,21706.99,2.20
Valle del Cauca,2010,Noviembre,175000.00,1658341.68,175.00
Valle del Cauca,2010,Noviembre,10380.00,31681.10,10.38
Valle del Cauca,2010,Noviembre,1825.00,43518.14,1.83
Valle del Cauca,2011,Noviembre,25047.00,160639.34,25.05
Valle del Cauca,2011,Noviembre,25000.00,279556.23,25.00
Valle del Cauca,2011,Noviembre,3000.00,32788.41,3.00
Valle del Cauca,2011,Noviembre,460.00,4957.97,0.46
Valle del Cauca,2012,Noviembre,150000.00,1335069.28,150.00
Valle del Cauca,2012,Noviembre,314.19,1794.14,0.31
Valle del Cauca,2012,Noviembre,1825.00,43304.74,1.83
Valle del Cauca,2013,Noviembre,150000.00,1047393.58,150.00
Valle del Cauca,2013,Noviembre,6000.00,76931.63,6.00
Valle del Cauca,2013,Noviembre,834.63,4497.21,0.83
Valle del Cauca,2013,Noviembre,500.00,4752.41,0.50
Valle del Cauca,2014,Noviembre,1010.00,11560.72,1.01
Valle del Cauca,2014,Noviembre,720.00,7905.20,0.72
Valle del Cauca,2014,Noviembre,2625.00,33961.60,2.63
Valle del Cauca,2014,Noviembre,750.00,17504.56,0.75
Valle del Cauca,2014,Noviembre,50000.00,315645.93,50.00
Valle del Cauca,2014,Noviembre,40000.00,286308.60,40.00
Valle del Cauca,2015,Noviembre,126.00,3166.79,0.13
Valle del Cauca,2015,Noviembre,949.98,62935.69,0.95
Valle del Cauca,2015,Noviembre,808.80,67349.52,0.81
Valle del Cauca,2015,Noviembre,12914.40,127526.15,12.91
Valle del Cauca,2015,Noviembre,2220.00,31321.62,2.22
Valle del Cauca,2015,Noviembre,720.00,9772.44,0.72
Valle del Cauca,2015,Noviembre,50000.00,413755.94,50.00
Valle del Cauca,2015,Noviembre,150.00,1939.71,0.15
Valle del Cauca,2016,Noviembre,2500.00,37584.84,2.50
Valle del Cauca,2016,Noviembre,720.00,10829.66,0.72
Valle del Cauca,2016,Noviembre,50.00,1904.94,0.05
Valle del Cauca,2016,Noviembre,14000.00,145983.08,14.00
Antioquia,2006,Octubre,30000.00,135633.53,30.00
Antioquia,2006,Octubre,1008.00,11545.67,1.01
Antioquia,2006,Octubre,11646.00,110813.33,11.65
Antioquia,2006,Octubre,569.80,3646.30,0.57
Antioquia,2006,Octubre,6042.50,71583.70,6.04
Antioquia,2006,Octubre,4990.72,66774.27,4.99
Antioquia,2006,Octubre,2550.00,14767.17,2.55
Antioquia,2006,Octubre,300000.00,610406.03,300.00
Antioquia,2006,Octubre,37018.56,207132.16,37.02
Antioquia,2006,Octubre,1000000.00,3718530.15,1000.00
Antioquia,2007,Octubre,10400.00,40900.22,10.40
Antioquia,2007,Octubre,17364.96,150898.44,17.36
Antioquia,2007,Octubre,354.45,9125.14,0.35
Antioquia,2007,Octubre,1795.85,44257.59,1.80
Antioquia,2007,Octubre,25320.00,138981.17,25.32
Antioquia,2007,Octubre,104.25,1107.69,0.10
Antioquia,2007,Octubre,25.00,742.75,0.03
Antioquia,2007,Octubre,150075.00,647260.27,150.07
Antioquia,2007,Octubre,40000.00,66055.40,40.00
Antioquia,2007,Octubre,4473.88,25950.51,4.47
Antioquia,2008,Octubre,1000.00,15327.58,1.00
Antioquia,2008,Octubre,840.72,12456.16,0.84
Antioquia,2008,Octubre,11799.84,144898.71,11.80
Antioquia,2008,Octubre,3813.40,132868.97,3.81
Antioquia,2008,Octubre,75.00,1802.42,0.08
Antioquia,2008,Octubre,864.00,7164.83,0.86
Antioquia,2008,Octubre,529.90,3733.30,0.53
Antioquia,2008,Octubre,60000.00,268630.23,60.00
Antioquia,2008,Octubre,123.00,365.94,0.12
Antioquia,2008,Octubre,252000.00,1605592.14,252.00
Antioquia,2008,Octubre,3552.00,26012.10,3.55
Antioquia,2008,Octubre,5000.00,52003.46,5.00
Antioquia,2008,Octubre,11500.00,70106.19,11.50
Antioquia,2008,Octubre,8760.66,128769.67,8.76
Antioquia,2008,Octubre,8489.00,64188.20,8.49
Antioquia,2008,Octubre,25.00,1149.98,0.03
Antioquia,2008,Octubre,11241.44,126910.27,11.24
Antioquia,2008,Octubre,1201280.00,7792110.32,1201.28
Antioquia,2008,Octubre,4458.00,25752.86,4.46
Antioquia,2008,Octubre,1218.04,10207.54,1.22
Antioquia,2008,Octubre,72384.00,474219.83,72.38
Antioquia,2008,Octubre,140000.00,418427.75,140.00
Antioquia,2008,Octubre,40000.00,75842.41,40.00
Antioquia,2009,Octubre,1000.00,14075.92,1.00
Antioquia,2009,Octubre,42446.72,200063.18,42.45
Antioquia,2009,Octubre,26710.80,245326.09,26.71
Antioquia,2009,Octubre,1410.00,51982.47,1.41
Antioquia,2009,Octubre,7179.17,190329.95,7.18
Antioquia,2009,Octubre,2879.70,52405.23,2.88
Antioquia,2009,Octubre,200.00,4359.60,0.20
Antioquia,2009,Octubre,10374.91,72469.85,10.37
Antioquia,2009,Octubre,2592.00,29523.78,2.59
Antioquia,2009,Octubre,20160.00,48498.50,20.16
Antioquia,2009,Octubre,30000.00,134215.36,30.00
Antioquia,2009,Octubre,25.00,834.43,0.03
Antioquia,2009,Octubre,146.80,22349.62,0.15
Antioquia,2009,Octubre,400131.00,2425254.50,400.13
Antioquia,2009,Octubre,2873.25,15952.97,2.87
Antioquia,2009,Octubre,28929.96,196319.35,28.93
Antioquia,2009,Octubre,22962.00,146604.63,22.96
Antioquia,2009,Octubre,150000.00,536269.43,150.00
Antioquia,2010,Octubre,200000.00,1440065.18,200.00
Antioquia,2010,Octubre,20000.00,148085.60,20.00
Antioquia,2010,Octubre,225216.00,1343323.19,225.22
Antioquia,2010,Octubre,177870.00,1057253.35,177.87
Antioquia,2010,Octubre,58389.63,428984.68,58.39
Antioquia,2010,Octubre,50543.39,398235.69,50.54
Antioquia,2010,Octubre,450363.00,2673809.16,450.36
Antioquia,2010,Octubre,127050.00,752332.64,127.05
Antioquia,2010,Octubre,4713.75,32907.71,4.71
Antioquia,2010,Octubre,15000.00,138082.00,15.00
Antioquia,2010,Octubre,120.00,852.16,0.12
Antioquia,2010,Octubre,240.00,1704.29,0.24
Antioquia,2010,Octubre,122531.30,562929.72,122.53
Antioquia,2010,Octubre,300.00,2057.22,0.30
Antioquia,2010,Octubre,465.22,14318.90,0.47
Antioquia,2010,Octubre,3237.46,50776.85,3.24
Antioquia,2010,Octubre,1285.19,39556.04,1.29
Antioquia,2010,Octubre,3016.26,92836.54,3.02
Antioquia,2010,Octubre,2337.80,45058.17,2.34
Antioquia,2010,Octubre,25.00,560.08,0.03
Antioquia,2010,Octubre,3664.86,49036.10,3.66
Antioquia,2010,Octubre,536.04,7553.80,0.54
Antioquia,2010,Octubre,1735.82,24460.96,1.74
Antioquia,2010,Octubre,31200.00,251565.28,31.20
Antioquia,2010,Octubre,204750.00,1288574.72,204.75
Antioquia,2010,Octubre,19312.00,112569.96,19.31
Antioquia,2010,Octubre,11304.00,58631.17,11.30
Antioquia,2010,Octubre,633.60,7881.99,0.63
Antioquia,2010,Octubre,8442.00,82567.53,8.44
Antioquia,2010,Octubre,9560.70,24590.61,9.56
Antioquia,2010,Octubre,7572.00,28103.51,7.57
Antioquia,2010,Octubre,42446.46,176095.01,42.45
Antioquia,2010,Octubre,160.00,4913.03,0.16
Antioquia,2011,Octubre,19711.30,171101.00,19.71
Antioquia,2011,Octubre,55268.35,503830.69,55.27
Antioquia,2011,Octubre,300357.00,1820303.81,300.36
Antioquia,2011,Octubre,649854.00,3740465.83,649.85
Antioquia,2011,Octubre,60000.00,529576.41,60.00
Antioquia,2011,Octubre,16000.00,168361.65,16.00
Antioquia,2011,Octubre,34091.40,103973.88,34.09
Antioquia,2011,Octubre,2832.00,72160.57,2.83
Antioquia,2011,Octubre,1149.30,25872.54,1.15
Antioquia,2011,Octubre,963.20,48160.93,0.96
Antioquia,2011,Octubre,1144.84,67779.30,1.14
Antioquia,2011,Octubre,489.89,3469.59,0.49
Antioquia,2011,Octubre,1296.00,17464.45,1.30
Antioquia,2011,Octubre,20000.00,233128.75,20.00
Antioquia,2011,Octubre,225.00,6834.02,0.23
Antioquia,2011,Octubre,6260.24,69543.96,6.26
Antioquia,2011,Octubre,50.00,1522.89,0.05
Antioquia,2011,Octubre,20.00,1199.62,0.02
Antioquia,2011,Octubre,25.00,468.07,0.03
Antioquia,2012,Octubre,175.00,3424.83,0.18
Antioquia,2012,Octubre,150.00,1120.37,0.15
Antioquia,2012,Octubre,12000.00,85761.94,12.00
Antioquia,2012,Octubre,3300.00,26216.29,3.30
Antioquia,2012,Octubre,6441.60,60554.91,6.44
Antioquia,2012,Octubre,4996.80,41331.44,5.00
Antioquia,2012,Octubre,20000.00,158832.47,20.00
Antioquia,2012,Octubre,4000.00,26826.44,4.00
Antioquia,2012,Octubre,514.80,23153.80,0.51
Antioquia,2012,Octubre,1424.75,43451.11,1.42
Antioquia,2012,Octubre,272.00,10571.11,0.27
Antioquia,2012,Octubre,41024.24,477857.33,41.02
Antioquia,2012,Octubre,698.60,32568.82,0.70
Antioquia,2012,Octubre,7642.47,310594.26,7.64
Antioquia,2012,Octubre,4960.80,71204.56,4.96
Antioquia,2012,Octubre,7743.20,95661.15,7.74
Antioquia,2012,Octubre,2062.08,39088.99,2.06
Antioquia,2012,Octubre,35.00,455.42,0.04
Antioquia,2012,Octubre,50.00,830.64,0.05
Antioquia,2012,Octubre,2179.20,13078.42,2.18
Antioquia,2012,Octubre,49417.00,221587.13,49.42
Antioquia,2012,Octubre,105000.00,1100077.85,105.00
Antioquia,2012,Octubre,75000.00,244494.37,75.00
Antioquia,2012,Octubre,420.34,9976.05,0.42
Antioquia,2012,Octubre,3567.60,85691.94,3.57
Antioquia,2012,Octubre,3768.50,77058.11,3.77
Antioquia,2012,Octubre,1038.80,48432.70,1.04
Antioquia,2012,Octubre,5103.00,54240.26,5.10
Antioquia,2012,Octubre,4626.71,31783.54,4.63
Antioquia,2012,Octubre,715.50,12271.86,0.72
Antioquia,2012,Octubre,2304.00,28974.21,2.30
Antioquia,2012,Octubre,6091.78,70137.49,6.09
Antioquia,2012,Octubre,601.83,6929.19,0.60
Antioquia,2012,Octubre,9707.99,111772.16,9.71
Antioquia,2012,Octubre,10941.00,42673.11,10.94
Antioquia,2012,Octubre,18324.00,75065.37,18.32
Antioquia,2013,Octubre,7611.91,120549.80,7.61
Antioquia,2013,Octubre,50025.00,247398.23,50.02
Antioquia,2013,Octubre,20000.00,95727.86,20.00
Antioquia,2013,Octubre,3047.04,32016.47,3.05
Antioquia,2013,Octubre,12718.56,123640.55,12.72
Antioquia,2013,Octubre,700100.00,3447822.33,700.10
Antioquia,2013,Octubre,777.60,23939.05,0.78
Antioquia,2013,Octubre,254.40,11019.41,0.25
Antioquia,2013,Octubre,33.30,1183.16,0.03
Antioquia,2013,Octubre,470.75,16362.85,0.47
Antioquia,2013,Octubre,11881.00,157167.55,11.88
Antioquia,2013,Octubre,27.00,604.82,0.03
Antioquia,2013,Octubre,106.25,956.65,0.11
Antioquia,2013,Octubre,774.00,18669.49,0.77
Antioquia,2013,Octubre,1096.20,29798.63,1.10
Antioquia,2013,Octubre,875.00,19797.34,0.88
Antioquia,2013,Octubre,1713.60,86162.88,1.71
Antioquia,2013,Octubre,1117.94,47129.68,1.12
Antioquia,2013,Octubre,4995.07,172679.71,5.00
Antioquia,2013,Octubre,3826.56,127982.25,3.83
Antioquia,2013,Octubre,1360.80,10118.29,1.36
Antioquia,2013,Octubre,3018.60,48528.08,3.02
Antioquia,2013,Octubre,5330.50,79730.90,5.33
Antioquia,2013,Octubre,1748.88,26716.12,1.75
Antioquia,2013,Octubre,2287.07,65799.16,2.29
Antioquia,2013,Octubre,16992.00,206068.95,16.99
Antioquia,2013,Octubre,25.00,698.05,0.03
Antioquia,2013,Octubre,16412.29,77489.41,16.41
Antioquia,2013,Octubre,14601.60,87068.37,14.60
Antioquia,2013,Octubre,2394.11,11303.63,2.39
Antioquia,2013,Octubre,75.00,1289.66,0.08
Antioquia,2014,Octubre,5043.90,96031.46,5.04
Antioquia,2014,Octubre,4869.04,83695.15,4.87
Antioquia,2014,Octubre,10189.60,100374.48,10.19
Antioquia,2014,Octubre,7615.20,75813.39,7.62
Antioquia,2014,Octubre,3048.00,27337.23,3.05
Antioquia,2014,Octubre,98919.32,656086.01,98.92
Antioquia,2014,Octubre,15000.00,57547.26,15.00
Antioquia,2014,Octubre,9953.28,113579.49,9.95
Antioquia,2014,Octubre,12188.00,114934.08,12.19
Antioquia,2014,Octubre,450100.00,2696858.35,450.10
Antioquia,2014,Octubre,15000.00,80685.21,15.00
Antioquia,2014,Octubre,1680.00,6989.87,1.68
Antioquia,2014,Octubre,47013.75,290509.72,47.01
Antioquia,2014,Octubre,470.71,5157.27,0.47
Antioquia,2014,Octubre,7368.60,106532.14,7.37
Antioquia,2014,Octubre,22549.00,56762.21,22.55
Antioquia,2014,Octubre,20127.00,122471.11,20.13
Antioquia,2014,Octubre,1430.21,10115.33,1.43
Antioquia,2014,Octubre,207.90,5730.66,0.21
Antioquia,2014,Octubre,1000.90,7078.91,1.00
Antioquia,2014,Octubre,25.00,833.47,0.03
Antioquia,2014,Octubre,25.00,559.76,0.03
Antioquia,2014,Octubre,16.20,1511.44,0.02
Antioquia,2015,Octubre,136.80,15949.48,0.14
Antioquia,2015,Octubre,1854.00,23926.15,1.85
Antioquia,2015,Octubre,16000.00,147196.02,16.00
Antioquia,2015,Octubre,1470.00,8374.92,1.47
Antioquia,2015,Octubre,5250.00,25739.48,5.25
Antioquia,2015,Octubre,6875.00,66669.73,6.88
Antioquia,2015,Octubre,5745.60,90595.77,5.75
Antioquia,2015,Octubre,5040.00,30731.09,5.04
Antioquia,2015,Octubre,15296.00,92548.39,15.30
Antioquia,2015,Octubre,7680.00,71550.66,7.68
Antioquia,2015,Octubre,8090.00,70248.38,8.09
Antioquia,2015,Octubre,400.00,36102.25,0.40
Antioquia,2015,Octubre,34.65,2819.68,0.03
Antioquia,2016,Octubre,300.00,4923.32,0.30
Antioquia,2016,Octubre,16250.00,232153.95,16.25
Antioquia,2016,Octubre,92.40,11914.94,0.09
Antioquia,2016,Octubre,2216.25,30242.81,2.22
Antioquia,2016,Octubre,861.50,23636.87,0.86
Antioquia,2016,Octubre,4608.00,78611.67,4.61
Antioquia,2016,Octubre,5409.79,144032.83,5.41
Antioquia,2016,Octubre,150000.00,1245245.75,150.00
Antioquia,2016,Octubre,1728.00,112312.67,1.73
Antioquia,2016,Octubre,160000.00,1155041.73,160.00
Antioquia,2016,Octubre,15000.00,104286.73,15.00
Antioquia,2016,Octubre,150000.00,1242704.94,150.00
Antioquia,2016,Octubre,300288.00,2548189.06,300.29
Antioquia,2016,Octubre,9000.00,74772.73,9.00
Antioquia,2016,Octubre,12247.20,127565.08,12.25
Antioquia,2016,Octubre,80.00,1397.06,0.08
Antioquia,2016,Octubre,887.20,27779.83,0.89
Antioquia,2016,Octubre,2583.67,93466.04,2.58
Antioquia,2016,Octubre,40.50,1211.22,0.04
Antioquia,2016,Octubre,530.71,7197.35,0.53
Antioquia,2016,Octubre,4801.20,96171.05,4.80
Antioquia,2016,Octubre,5760.00,82035.04,5.76
Antioquia,2016,Octubre,5040.00,32147.59,5.04
Antioquia,2016,Octubre,3105.00,15502.59,3.10
Antioquia,2016,Octubre,13330.00,73565.90,13.33
Antioquia,2016,Octubre,3596.40,19674.44,3.60
Antioquia,2016,Octubre,12743.40,103471.62,12.74
Antioquia,2016,Octubre,25.00,1131.80,0.03
Atlántico,2006,Octubre,21245.19,279032.75,21.25
Atlántico,2006,Octubre,5489.79,106298.71,5.49
Atlántico,2006,Octubre,99.85,663.33,0.10
Atlántico,2006,Octubre,406.88,795.17,0.41
Atlántico,2006,Octubre,2174.48,10067.22,2.17
Atlántico,2007,Octubre,762.04,4157.58,0.76
Atlántico,2007,Octubre,42148.48,369475.62,42.15
Atlántico,2007,Octubre,1761.60,16457.42,1.76
Atlántico,2008,Octubre,1360.97,1947.42,1.36
Atlántico,2008,Octubre,104.18,1115.58,0.10
Atlántico,2008,Octubre,1377.89,4650.47,1.38
Atlántico,2008,Octubre,4024.62,34351.12,4.02
Atlántico,2008,Octubre,10332.66,88191.92,10.33
Atlántico,2008,Octubre,91012.88,915548.25,91.01
Atlántico,2008,Octubre,6671.68,95699.95,6.67
Atlántico,2009,Octubre,25562.06,224335.69,25.56
Atlántico,2009,Octubre,924.21,11340.23,0.92
Atlántico,2009,Octubre,1209.75,1398.22,1.21
Atlántico,2009,Octubre,136.08,341.36,0.14
Atlántico,2009,Octubre,17660.71,130938.88,17.66
Atlántico,2010,Octubre,281.70,1248.16,0.28
Atlántico,2010,Octubre,787.50,4034.54,0.79
Atlántico,2010,Octubre,72475.31,547661.16,72.48
Atlántico,2010,Octubre,43263.27,304505.21,43.26
Atlántico,2010,Octubre,1058.40,1152.05,1.06
Atlántico,2010,Octubre,121.55,1212.16,0.12
Atlántico,2010,Octubre,1271.26,3643.84,1.27
Atlántico,2011,Octubre,562.50,3382.71,0.56
Atlántico,2011,Octubre,1632.65,7511.31,1.63
Atlántico,2011,Octubre,27087.09,352324.62,27.09
Atlántico,2011,Octubre,1523.81,19655.99,1.52
Atlántico,2011,Octubre,1741.50,8192.57,1.74
Atlántico,2011,Octubre,969.80,21809.69,0.97
Atlántico,2011,Octubre,1406.26,14982.78,1.41
Atlántico,2011,Octubre,1209.60,1498.25,1.21
Atlántico,2011,Octubre,69.46,727.55,0.07
Atlántico,2011,Octubre,1471.95,4009.02,1.47
Atlántico,2012,Octubre,1610.76,59106.98,1.61
Atlántico,2012,Octubre,52568.86,560916.63,52.57
Atlántico,2012,Octubre,2586.11,28194.45,2.59
Atlántico,2012,Octubre,1173.33,16515.47,1.17
Atlántico,2012,Octubre,22508.34,154448.20,22.51
Atlántico,2012,Octubre,6095.23,71683.94,6.10
Atlántico,2012,Octubre,272.11,1793.94,0.27
Atlántico,2012,Octubre,1293.06,4349.29,1.29
Atlántico,2013,Octubre,126412.14,1015505.16,126.41
Atlántico,2013,Octubre,69.46,1985.03,0.07
Atlántico,2013,Octubre,1524.10,11815.21,1.52
Atlántico,2013,Octubre,36264.35,263046.45,36.26
Atlántico,2013,Octubre,4633.80,64456.97,4.63
Atlántico,2014,Octubre,103751.86,831560.41,103.75
Atlántico,2014,Octubre,17.36,808.32,0.02
Atlántico,2014,Octubre,136.08,1057.09,0.14
Atlántico,2014,Octubre,18958.13,151429.82,18.96
Atlántico,2014,Octubre,5057.40,52848.12,5.06
Atlántico,2015,Octubre,2419.20,12892.38,2.42
Atlántico,2015,Octubre,104741.00,1479491.18,104.74
Atlántico,2015,Octubre,29019.94,336604.48,29.02
Atlántico,2016,Octubre,2672.65,31165.58,2.67
Atlántico,2016,Octubre,353.35,4120.40,0.35
Atlántico,2016,Octubre,3.49,40.72,0.00
Atlántico,2016,Octubre,12084.00,182062.46,12.08
